City	Population	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To
Vancouver	1836500	49.28	-123.13	49.2833997938037	-123.120444570419	315	430	1452.41494748043	2016-11-26 00:08:30	-118.822278309247	55.1805865726836
Calgary	938300	51.05	-114.06	51.049754179305	-114.055604224902	363	400	1802.31788262026	2016-11-26 00:08:31	-119.451322759349	49.8869269974412
Abbotsford	139900	49.06	-122.3	49.0573734457217	-122.323516029008	316	446	614.793140452821	2016-11-26 00:08:32	-80.2608622829364	43.5639289273641
Saint catharines-niagara	312700	43.18	-79.24	43.1883260761898	-79.2430568825852	477	596	3985.1933121914	2016-11-26 00:08:33	-74.1115378930697	45.2575163970187
Toronto	4551800	43.65	-79.38	43.6549988226544	-79.3855375617017	348	868	4817.74341663113	2016-11-26 00:08:34	-123.132773534301	49.2854365521123
Halifax	268900	44.67	-63.61	44.6739533160466	-63.6073391533534	358	458	2958.26549993362	2016-11-26 00:08:35	-113.543504122489	53.5752206943901
Brantford	88300	43.15	-80.26	43.1433929055876	-80.2607994143808	676	956	4464.26526000723	2016-11-26 00:08:36	-63.6190420064782	44.6682625286114
Toronto	4551800	43.65	-79.38	43.6477578746127	-79.3794581659652	274	442	3239.51983599691	2016-11-26 00:08:37	-73.7396882893347	45.5266157806382
Toronto	4551800	43.65	-79.38	43.6581099290589	-79.3833836629352	871	988	3050.4618236213	2016-11-26 00:08:38	-73.6982947877441	45.5270650005474
Vancouver	1836500	49.28	-123.13	49.2728643480732	-123.135486341606	534	700	3618.76410169061	2016-11-26 00:08:39	-80.2672231834879	43.1470553225395
Montreal	3256300	45.52	-73.57	45.5222055602901	-73.3658625719234	545	438	3330.43613641057	2016-11-26 00:08:40	-123.124313195032	49.274121687133
Vancouver	1836500	49.28	-123.13	49.2746831103742	-123.130576215433	547	194	1976.33773580892	2016-11-26 00:08:41	-79.8440334405708	43.2662192258508
Montreal	3256300	45.52	-73.57	45.514376072364	-73.4724751513534	579	713	769.05298831407	2016-11-26 00:08:42	-71.0894815840866	48.435437496283
Quebec	643200	46.82	-71.23	46.8224029677075	-71.2317095968081	336	686	1721.73618446104	2016-11-26 00:08:43	-97.1734080159479	49.8838542353251
Montreal	3256300	45.52	-73.57	45.5162812719995	-73.3366052816414	368	489	3048.222026648	2016-11-26 00:08:44	-82.4157578287639	42.9876253902029
Hamilton	645100	43.26	-79.85	43.2557558628195	-79.8603283032972	140	854	2267.43760809768	2016-11-26 00:08:45	-114.054246298988	51.0472406580754
Saint catharines-niagara	312700	43.18	-79.24	43.1745959226844	-79.2468681508492	890	440	721.933886094484	2016-11-26 00:08:46	-114.052014821407	51.0550617494137
Red deer	71800	52.27	-113.83	52.2662463991155	-113.821488709341	417	725	1077.18783502933	2016-11-26 00:08:47	-80.508614278981	43.4612176603898
Toronto	4551800	43.65	-79.38	43.6500291667449	-79.3756386527061	834	255	1869.83741440345	2016-11-26 00:08:48	-71.2285700415243	46.8265250587951
Calgary	938300	51.05	-114.06	51.044042463841	-114.05137412353	501	620	4320.22009901702	2016-11-26 00:08:49	-113.540300496085	53.5662806227192
Montreal	3256300	45.52	-73.57	45.5189813043963	-73.6505699818189	871	533	4183.1578081008	2016-11-26 00:08:50	-73.6982947877441	45.5270650005474
Edmonton	812400	53.57	-113.54	53.5641757051379	-113.536931113602	834	729	4891.47226647474	2016-11-26 00:08:51	-71.2285700415243	46.8265250587951
Ottawa	863000	45.42	-75.71	45.4147996313283	-75.7050917276257	952	636	1467.57260599406	2016-11-26 00:08:52	-79.8547981770736	43.2679626318115
Toronto	4551800	43.65	-79.38	43.6535625519721	-79.3735485931107	310	263	4039.40371047938	2016-11-26 00:08:53	-73.4441256242923	45.5134506115448
Sudbury	108300	46.49	-81.01	46.4879331850644	-81.0108854635042	711	541	1395.87461082265	2016-11-26 00:08:54	-73.6709373124872	45.527566777899
Grande prairie	39600	55.18	-118.8	55.1805865726836	-118.822278309247	121	315	784.317643707618	2016-11-26 00:08:55	-79.3730338301631	43.646265296884
Montreal	3256300	45.52	-73.57	45.5242984147977	-73.6270828022558	617	269	1426.75045997603	2016-11-26 00:08:56	-73.5102497398666	45.5189710478199
Abbotsford	139900	49.06	-122.3	49.0633389156924	-122.291145850905	633	357	4508.36850306951	2016-11-26 00:08:57	-73.6392527579575	45.5134829361123
Vancouver	1836500	49.28	-123.13	49.2751178515384	-123.127598215544	147	989	318.631046137307	2016-11-26 00:08:58	-79.3709639522872	43.6473080364368
Winnipeg	637900	49.88	-97.17	49.8849725507084	-97.1727733934249	206	773	3121.90462274011	2016-11-26 00:08:59	-114.06208401519	51.0462373145489
Lethbridge	70100	49.69	-112.83	49.6950347198312	-112.823165347374	979	612	1407.40434349282	2016-11-26 00:09:00	-123.14381229804	49.2844293386587
Saint catharines-niagara	312700	43.18	-79.24	43.1745959226844	-79.2468681508492	239	440	2341.24218833167	2016-11-26 00:09:01	-73.5565892329481	45.5284884494591
Montreal	3256300	45.52	-73.57	45.5167862665766	-73.317693698461	639	267	1550.67597090965	2016-11-26 00:09:02	-114.059148488078	51.050815593593
Vancouver	1836500	49.28	-123.13	49.2811549245872	-123.144509923472	524	808	1025.5165087292	2016-11-26 00:09:03	-79.3731506997144	43.6517417763168
Montreal	3256300	45.52	-73.57	45.5252329601143	-73.4644156196627	348	950	2635.21802560426	2016-11-26 00:09:04	-123.132773534301	49.2854365521123
Gatineau	235000	45.42	-75.71	45.425063878616	-75.7065774914646	702	958	4218.57285334263	2016-11-26 00:09:05	-79.6833548835458	44.3866848810979
Winnipeg	637900	49.88	-97.17	49.8819788141538	-97.1621126064383	383	896	2515.49095684895	2016-11-26 00:09:06	-78.864851166118	43.8970049788423
Sherbrooke	129000	45.4	-71.9	45.3926759407182	-71.8806888245256	299	398	893.814783624839	2016-11-26 00:09:07	-52.6895184661736	47.5733025032405
Montreal	3256300	45.52	-73.57	45.5168153261692	-73.5004926550507	170	394	4498.51764915511	2016-11-26 00:09:08	-73.8306405657414	45.5221118898219
Ottawa	863000	45.42	-75.71	45.4229147537272	-75.7279622217996	848	479	2239.32271939702	2016-11-26 00:09:09	-97.1752838106866	49.8808641066785
Toronto	4551800	43.65	-79.38	43.6500463643293	-79.3828274369413	509	428	2376.20955884922	2016-11-26 00:09:10	-97.1736486654292	49.8770715106535
Montreal	3256300	45.52	-73.57	45.519842201165	-73.5667561699048	576	546	2892.15751605807	2016-11-26 00:09:11	-73.4611278607837	45.5173963888287
Toronto	4551800	43.65	-79.38	43.6480681139641	-79.3754238184416	90	482	2849.97026028577	2016-11-26 00:09:12	-78.3442454033003	44.3055131703349
Toronto	4551800	43.65	-79.38	43.6453142452159	-79.3727369784522	133	305	3416.55520143686	2016-11-26 00:09:13	-79.3802116738391	43.6414325505081
Winnipeg	637900	49.88	-97.17	49.8773554979217	-97.1788798730238	621	511	1916.9569280697	2016-11-26 00:09:14	-71.225338844529	46.8130617410044
Calgary	938300	51.05	-114.06	51.0465954732185	-114.054560549729	252	804	1252.52270981437	2016-11-26 00:09:15	-80.9324904819888	44.564411664374
Edmonton	812400	53.57	-113.54	53.5686520036068	-113.543131993815	842	967	824.53375182813	2016-11-26 00:09:16	-82.4012489138725	42.9982418290656
Calgary	938300	51.05	-114.06	51.0547761456854	-114.067589740582	596	266	3572.04227946931	2016-11-26 00:09:17	-79.2430568825852	43.1883260761898
London	346900	42.97	-81.24	42.9724625141282	-81.2381635965806	617	384	848.130694450811	2016-11-26 00:09:18	-73.5102497398666	45.5189710478199
Edmonton	812400	53.57	-113.54	53.5750293251997	-113.543828854564	817	504	3102.15743449517	2016-11-26 00:09:19	-71.2276149601735	46.8263025358983
Oshawa	244700	43.89	-78.86	43.8918393939001	-78.8678816876009	980	452	132.536513567902	2016-11-26 00:09:20	-73.2427652782372	45.3024630704758
Victoria	289400	48.43	-123.37	48.4319901063846	-123.34017396438	895	172	797.453728725668	2016-11-26 00:09:21	-73.6708254368953	45.5251021229308
Halifax	268900	44.67	-63.61	44.670852386352	-63.6015115786124	186	873	3247.55109293619	2016-11-26 00:09:22	-73.7105300863068	45.525574700001
Toronto	4551800	43.65	-79.38	43.6524277907223	-79.3783015418336	351	679	2825.10829893872	2016-11-26 00:09:23	-79.2439114913989	44.2657851182023
Hamilton	645100	43.26	-79.85	43.2641016325919	-79.8542233171861	596	173	3184.41799988504	2016-11-26 00:09:24	-79.2430568825852	43.1883260761898
Kitchener	403800	43.46	-80.5	43.4603177844373	-80.496588203821	21	496	3062.39761036122	2016-11-26 00:09:25	-63.5997009559768	44.6715992128125
Toronto	4551800	43.65	-79.38	43.6535191244085	-79.3750138612445	268	946	2363.44211160904	2016-11-26 00:09:26	-79.3862684508894	43.6559802209059
Montreal	3256300	45.52	-73.57	45.5189813043963	-73.6505699818189	392	533	3841.18825860787	2016-11-26 00:09:27	-79.384646254908	43.6429839446019
Winnipeg	637900	49.88	-97.17	49.8861096709493	-97.1755161398847	8	791	4585.38474958623	2016-11-26 00:09:28	-80.9425563259808	44.5718030208239
Vancouver	1836500	49.28	-123.13	49.2772587291707	-123.12617360281	589	615	986.252999922726	2016-11-26 00:09:29	-79.3751832245351	43.6443865911664
Vancouver	1836500	49.28	-123.13	49.2834140268743	-123.142640382239	356	874	861.629899020772	2016-11-26 00:09:30	-83.0583472353836	42.2940388558459
Halifax	268900	44.67	-63.61	44.6746755426615	-63.6071857636136	921	180	2748.08273205999	2016-11-26 00:09:31	-79.3746377256054	43.6557925424281
Toronto	4551800	43.65	-79.38	43.6482090590323	-79.3884700824482	68	650	3270.2120612259	2016-11-26 00:09:32	-80.2662234007561	43.1571630957463
Windsor	274400	42.3	-83.03	42.2940388558459	-83.0583472353836	79	356	902.65502424445	2016-11-26 00:09:33	-79.3880982374843	43.6479354971652
Toronto	4551800	43.65	-79.38	43.6482090590323	-79.3884700824482	944	650	2401.87993338332	2016-11-26 00:09:34	-79.3735219711264	43.6498536343122
Abbotsford	139900	49.06	-122.3	49.0633389156924	-122.291145850905	779	357	2230.79952667467	2016-11-26 00:09:35	-113.544586277531	53.5775265183764
Lethbridge	70100	49.69	-112.83	49.6950347198312	-112.823165347374	228	612	1554.72772601061	2016-11-26 00:09:36	-73.4044430882471	45.5262371449841
Kitchener	403800	43.46	-80.5	43.4655900720127	-80.5074535046073	829	642	4117.90357606951	2016-11-26 00:09:37	-79.377189841485	43.643923940446
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	947	905	1887.13313768385	2016-11-26 00:09:38	-114.07089977919	51.051723257205
Vancouver	1836500	49.28	-123.13	49.2877642471655	-123.122837723847	601	611	1559.65106115909	2016-11-26 00:09:39	-73.6889800616335	45.5237599023558
Rimouski	37300	48.44	-68.54	48.4362123898048	-68.5370046389902	413	302	1993.16203340422	2016-11-26 00:09:40	-71.2221856771687	46.8215687583559
Vancouver	1836500	49.28	-123.13	49.274672917341	-123.127174138066	564	880	987.788656051271	2016-11-26 00:09:41	-73.4315676694103	45.520617211707
Ottawa	863000	45.42	-75.71	45.4147996313283	-75.7050917276257	183	636	4436.87745174393	2016-11-26 00:09:42	-79.3870069484104	43.6514786879089
Toronto	4551800	43.65	-79.38	43.6479793175186	-79.3794860961186	4	80	2087.30745834764	2016-11-26 00:09:43	-78.6810170883825	43.9028164633957
Oshawa	244700	43.89	-78.86	43.8946021942632	-78.8628355526687	712	312	1822.67818518449	2016-11-26 00:09:44	-84.23180130648	42.4150597442193
Montreal	3256300	45.52	-73.57	45.515226481287	-73.5706762678086	389	528	1345.45910850866	2016-11-26 00:09:45	-73.829915242342	45.5203728358501
Winnipeg	637900	49.88	-97.17	49.8770715106535	-97.1736486654292	821	509	4194.28699916461	2016-11-26 00:09:46	-113.542110850396	53.5755521795669
Montreal	3256300	45.52	-73.57	45.5198606497156	-73.3619880573551	265	362	3755.49335591495	2016-11-26 00:09:47	-122.286871594006	49.059091660036
Toronto	4551800	43.65	-79.38	43.656101921134	-79.3830786261378	115	497	4515.3766995878	2016-11-26 00:09:48	-75.6830758838839	45.4271982945895
Vancouver	1836500	49.28	-123.13	49.277011966001	-123.137062424736	20	445	3225.55887300987	2016-11-26 00:09:49	-97.1671671859577	49.8752910752128
Montreal	3256300	45.52	-73.57	45.5238392628354	-73.7795464078289	967	34	836.30808320595	2016-11-26 00:09:50	-113.543131993815	53.5686520036068
Montreal	3256300	45.52	-73.57	45.5221118898219	-73.8306405657414	910	170	175.927185162436	2016-11-26 00:09:51	-123.119443827831	49.2866153135938
Sudbury	108300	46.49	-81.01	46.4879331850644	-81.0108854635042	244	541	2214.02268720558	2016-11-26 00:09:52	-73.4407611108816	45.5214233125262
Toronto	4551800	43.65	-79.38	43.6474619913869	-79.3816827487237	759	519	1785.40345284855	2016-11-26 00:09:53	-79.3836936617386	43.6485781477588
Toronto	4551800	43.65	-79.38	43.6512503792768	-79.3834419843508	728	595	3111.24827840831	2016-11-26 00:09:54	-123.120919974484	49.2793994883353
Quebec	643200	46.82	-71.23	46.8129663266241	-71.2283972733494	752	448	3906.90982606029	2016-11-26 00:09:55	-79.3804079884262	43.654771234758
Trois-rivieres	119200	46.35	-72.57	46.3414155726185	-72.5674147116948	131	460	4211.25972412992	2016-11-26 00:09:56	-71.2271994272631	46.8141306152782
Montreal	3256300	45.52	-73.57	45.5142854415162	-73.5139577927667	843	297	793.326612038072	2016-11-26 00:09:57	-73.4528798438834	45.5258049144083
Truro	20900	45.36	-63.28	45.3559129170811	-63.2416032132794	259	165	1397.83446385991	2016-11-26 00:09:58	-72.7454143148853	45.414662460976
Ottawa	863000	45.42	-75.71	45.4147996313283	-75.7050917276257	621	636	2400.91652696719	2016-11-26 00:09:59	-71.225338844529	46.8130617410044
Toronto	4551800	43.65	-79.38	43.6458297118439	-79.3801766222559	820	462	3748.88074174523	2016-11-26 00:10:00	-79.375288185945	43.6570788633392
Edmonton	812400	53.57	-113.54	53.5682795008417	-113.539795665829	263	379	4805.40760345757	2016-11-26 00:10:01	-79.3735485931107	43.6535625519721
Charlottetown	39900	46.24	-63.14	46.2335272031658	-63.145172569421	2	233	871.814695501234	2016-11-26 00:10:02	-79.3840890291833	43.6430305101485
Halifax	268900	44.67	-63.61	44.670852386352	-63.6015115786124	85	873	2949.75738782668	2016-11-26 00:10:03	-79.3768757637629	43.6501028296093
Montreal	3256300	45.52	-73.57	45.5167862665766	-73.317693698461	841	267	4335.08809215855	2016-11-26 00:10:04	-108.286596566525	52.7954160592672
Buckingham	21300	45.58	-75.42	45.5832176831121	-75.5059884598721	958	63	4263.77169821644	2016-11-26 00:10:05	-75.7065774914646	45.425063878616
Montreal	3256300	45.52	-73.57	45.5163717226289	-73.6431899899118	675	882	1037.84885745263	2016-11-26 00:10:06	-79.8404466114981	43.2570987374453
Calgary	938300	51.05	-114.06	51.0443846768868	-114.055558604832	761	908	336.363305116538	2016-11-26 00:10:07	-83.0294505475158	42.305513485147
Thunder bay	102800	48.42	-89.28	48.4206111076194	-89.2545935451359	683	386	2407.30949315475	2016-11-26 00:10:08	-89.2656817738773	48.414269192877
Vancouver	1836500	49.28	-123.13	49.2811549245872	-123.144509923472	873	808	1598.21763347136	2016-11-26 00:10:09	-63.6015115786124	44.670852386352
Montreal	3256300	45.52	-73.57	45.528428860127	-73.5382787901793	80	649	2461.06519792229	2016-11-26 00:10:10	-79.3794860961186	43.6479793175186
Victoria	289400	48.43	-123.37	48.4335246192534	-123.390377175606	368	638	3700.68287821487	2016-11-26 00:10:11	-82.4157578287639	42.9876253902029
Montreal	3256300	45.52	-73.57	45.5173963888287	-73.4611278607837	486	576	4267.51973767532	2016-11-26 00:10:12	-73.7888576806817	45.5159616800964
Toronto	4551800	43.65	-79.38	43.6466781815932	-79.3860937007267	597	768	4112.40749101853	2016-11-26 00:10:13	-79.3794888712139	43.6577366159956
Montreal	3256300	45.52	-73.57	45.5180806421105	-73.5428774516458	270	432	1268.8074763515	2016-11-26 00:10:14	-73.5337288650405	45.5144323804827
Barrie	147200	44.38	-79.68	44.3823333220308	-79.6854695510643	715	560	1692.08763693459	2016-11-26 00:10:15	-79.3719539446835	43.6515271384835
Edmonton	812400	53.57	-113.54	53.5663284035187	-113.53889186292	475	83	3905.67933082348	2016-11-26 00:10:16	-79.3804106383798	43.6513825956411
Charlottetown	39900	46.24	-63.14	46.2335272031658	-63.145172569421	518	233	2496.37787592364	2016-11-26 00:10:17	-79.6821553078774	44.3774060280457
Ottawa	863000	45.42	-75.71	45.4217830615983	-75.6577774409349	17	584	1323.20686004823	2016-11-26 00:10:18	-79.3798458324288	43.6418383229438
Halifax	268900	44.67	-63.61	44.670852386352	-63.6015115786124	764	873	3273.55073314393	2016-11-26 00:10:19	-73.6097550570484	45.515997675875
Val-d'or	25300	48.11	-77.79	48.1051159527909	-77.7764494179848	603	823	4074.00360379834	2016-11-26 00:10:20	-113.536105400614	53.5741852687852
Saskatoon	195000	52.15	-106.66	52.1443130628378	-106.647378175737	526	308	335.763665963896	2016-11-26 00:10:21	-79.3803133785673	43.6537742957039
Montreal	3256300	45.52	-73.57	45.5267935648058	-73.5328319769721	423	857	2215.02936006291	2016-11-26 00:10:22	-73.7270600273315	45.5146819662972
Montreal	3256300	45.52	-73.57	45.518619161767	-73.3444654004912	757	447	2219.26675367868	2016-11-26 00:10:23	-71.2359574287518	46.8246427876085
Grande prairie	39600	55.18	-118.8	55.177246295866	-118.769253007336	115	696	2651.05512894224	2016-11-26 00:10:24	-75.6830758838839	45.4271982945895
Montreal	3256300	45.52	-73.57	45.5202562963979	-73.6305116304648	895	731	3678.91641919268	2016-11-26 00:10:25	-73.6708254368953	45.5251021229308
Edmonton	812400	53.57	-113.54	53.5663284035187	-113.53889186292	920	83	1843.24416959425	2016-11-26 00:10:26	-73.6317695002861	45.5282449119779
Joliette	34600	46.03	-73.45	46.0312935652872	-73.4469657923893	952	41	662.868285691366	2016-11-26 00:10:27	-79.8547981770736	43.2679626318115
Georgina	38800	44.27	-79.25	44.2716321345376	-79.2503823037596	916	294	3937.5259163673	2016-11-26 00:10:28	-124.332346353463	49.327900626727
Montreal	3256300	45.52	-73.57	45.527566777899	-73.6709373124872	736	711	3565.30219059205	2016-11-26 00:10:29	-63.6037883484276	44.6760580974823
Quebec	643200	46.82	-71.23	46.8129663266241	-71.2283972733494	858	448	897.491380036809	2016-11-26 00:10:30	-73.4987863448011	45.5256490543811
Montreal	3256300	45.52	-73.57	45.5171706504867	-73.7127478682422	850	208	4738.73038023012	2016-11-26 00:10:31	-97.1746190152197	49.8816938974206
Toronto	4551800	43.65	-79.38	43.6458096271866	-79.3827696194813	686	76	4873.0465919245	2016-11-26 00:10:32	-71.2317095968081	46.8224029677075
Vancouver	1836500	49.28	-123.13	49.2832476616819	-123.121135544215	360	818	2988.36281130789	2016-11-26 00:10:33	-79.3739221088932	43.6482869504573
Vancouver	1836500	49.28	-123.13	49.2832476616819	-123.121135544215	368	818	1457.20975452568	2016-11-26 00:10:34	-82.4157578287639	42.9876253902029
Ottawa	863000	45.42	-75.71	45.4181261816582	-75.6721481061433	826	554	2164.19294319348	2016-11-26 00:10:35	-79.3715997919538	43.6522631649919
Toronto	4551800	43.65	-79.38	43.6511083157794	-79.3824465108981	390	903	124.254205008037	2016-11-26 00:10:36	-80.5009186865688	43.4685670414303
Calgary	938300	51.05	-114.06	51.0480358701925	-114.048694200725	61	395	4162.43244976504	2016-11-26 00:10:37	-123.124036265385	49.28505970513
Toronto	4551800	43.65	-79.38	43.6412605838266	-79.3818655727056	944	298	1082.02939601615	2016-11-26 00:10:38	-79.3735219711264	43.6498536343122
Toronto	4551800	43.65	-79.38	43.6554194749868	-79.386695409056	124	333	663.450647541322	2016-11-26 00:10:39	-79.3773383367739	43.6418093648087
