City.From	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Ottawa	45.5251395009855	-78.1703478970411	669	166	1744.46401686873	2016-11-26 00:09:15	-79.8283923625367	43.6096772060994	Toronto
Spruce grove	53.2625893072628	-113.800005156518	275	16	4427.20446380554	2016-11-26 00:09:16	-84.3903145774754	42.6809789863602	Windsor
Montreal	45.3617614567768	-73.2636789432783	874	967	2570.56318608811	2016-11-26 00:09:17	-122.381030616054	49.38267860016	Vancouver
White rock	48.8806614825478	-123.516417956325	383	838	1982.52287186915	2016-11-26 00:09:18	-69.1807970940895	45.3791751409757	Montreal
Vancouver	49.4295582653202	-123.777774592886	906	806	3612.54705834435	2016-11-26 00:09:19	-79.664727102294	44.3240776677016	Bolton
Windsor	42.424265730716	-81.0500160424249	671	845	3312.97970344312	2016-11-26 00:09:20	-63.3206651677289	44.8840432420192	Halifax
Montreal	45.3514183428726	-81.7634477806012	111	500	2481.23547896976	2016-11-26 00:09:21	-114.083168576881	51.1390958466685	Calgary
Toronto	44.0674324943061	-79.442752723641	772	145	3682.4972972041	2016-11-26 00:09:22	-79.7045597726994	43.4323481533235	Toronto
Montreal	45.7432547958126	-82.0527910598024	953	444	4026.01190847345	2016-11-26 00:09:23	-90.8175160512402	48.4586275543707	Thunder bay
Vancouver	49.510974833213	-122.88273714959	667	686	3968.93308147555	2016-11-26 00:09:24	-79.8605926190592	43.8175016230347	Guelph
Vancouver	49.5271398536383	-122.898511317074	788	698	4059.71500824671	2016-11-26 00:09:25	-75.2196384714592	45.9531286591451	Montreal
Edmonton	53.3669587367415	-113.139860164072	413	260	4169.60818229709	2016-11-26 00:09:26	-113.57624689812	53.7421530278761	Edmonton
Calgary	51.2592917397678	-113.98938505584	118	716	4230.20427327137	2016-11-26 00:09:27	-113.587095512491	52.4015694188608	Red deer
Oshawa	43.478377639558	-78.9212460374082	227	644	1198.10913293622	2016-11-26 00:09:28	-79.0940602160801	45.4000620847824	Montreal
Oshawa	43.6910295471666	-78.6421699590947	760	790	3097.57074340014	2016-11-26 00:09:29	-79.6876619175097	43.7047139184035	Toronto
New glasgow	45.6035325350481	-56.4990472500043	988	591	2504.25051267957	2016-11-26 00:09:30	-79.4214352869885	43.5840898207644	Toronto
Moose jaw	50.0915550640699	-105.844113004945	951	474	2565.17116707982	2016-11-26 00:09:31	-122.344618770994	48.5975718120484	Victoria
Calgary	51.1272932720648	-114.486203128327	639	764	4057.92905769777	2016-11-26 00:09:32	-99.7480469285673	42.6161514833716	Chatham
Bathurst	47.8954946534932	-65.7835847672933	844	612	1396.4664002182	2016-11-26 00:09:33	-63.5588013267303	44.7742220798892	Halifax
Calgary	50.8548808139956	-114.544307339724	622	459	3244.18740344699	2016-11-26 00:09:34	-82.2454140841868	42.1231123166284	Windsor
Calgary	51.3014418197005	-114.015744050852	706	860	3990.69568534615	2016-11-26 00:09:35	-73.1533697466897	45.5750161681189	Montreal
Calgary	51.0124454922025	-113.866894134752	914	398	3311.20624381583	2016-11-26 00:09:36	-74.78884498775	45.2728808656709	Montreal
Toronto	43.8147796215812	-79.0959795923086	90	320	1273.31544744084	2016-11-26 00:09:37	-65.6282912215086	45.6208243766532	Montreal
Vancouver	49.1871543158331	-123.287532083319	561	97	139.00132618146	2016-11-26 00:09:38	-114.407845266464	50.7670647673652	Calgary
Oshawa	43.478377639558	-78.9212460374082	446	644	4968.1252205628	2016-11-26 00:09:39	-76.9101043912662	45.632423453246	Montreal
Winnipeg	50.1345779577789	-97.033912154565	155	694	3785.20095468266	2016-11-26 00:09:40	-113.898522978624	53.7065303955966	Edmonton
Toronto	43.7816238527867	-79.0694594747954	948	431	1293.30778759904	2016-11-26 00:09:41	-71.4975297598336	45.5843412636235	Montreal
Quebec	46.3877790396892	-71.1689583620014	281	745	3898.34505763138	2016-11-26 00:09:42	-119.513482254321	50.0811632700868	Kelowna
Winnipeg	50.1408324314162	-97.1868782582491	789	871	4276.74847269664	2016-11-26 00:09:43	-71.5803189213042	46.9544439149657	Quebec
Windsor	42.6631258342573	-82.0685238570196	187	769	2965.1313335984	2016-11-26 00:09:44	-78.942842223685	43.5270084927527	Toronto
Calgary	51.0566871676005	-113.490774324061	839	890	3172.59565487038	2016-11-26 00:09:45	-73.3810593595181	45.1083506147052	Montreal
Vancouver	49.3145423679115	-123.681582466088	424	722	771.941736957524	2016-11-26 00:09:46	-60.5080318978302	45.5443879225169	Montreal
Vancouver	49.1948188749959	-122.366297830051	467	530	1638.91171815339	2016-11-26 00:09:47	-79.3938711592486	43.278158328693	Toronto
Toronto	43.309415961866	-79.1674876945372	714	725	4346.48714729119	2016-11-26 00:09:48	-77.4666605609418	44.11712499429	Belleville
Kitchener	43.5849506218066	-80.0116813896732	4	594	1067.34919082373	2016-11-26 00:09:49	-123.535210801247	49.6328658701148	Vancouver
Montreal	45.3791751409757	-69.1807970940895	298	383	4068.3027035906	2016-11-26 00:09:50	-113.221017061881	53.8629204870686	Edmonton
Toronto	43.7814198000109	-79.30084056745	188	581	1200.66057252698	2016-11-26 00:09:51	-79.6267264527205	43.3770426120399	Toronto
Toronto	43.4991225629201	-79.3180804065797	164	929	4224.37185534509	2016-11-26 00:09:52	-80.595313800034	45.7925896985958	Montreal
Saint catharines-niagara	43.4362388841285	-79.2044330287008	423	355	416.224115283694	2016-11-26 00:09:53	-79.360762810284	43.3988423000697	Toronto
Montreal	45.2540538602638	-74.1418150440616	632	523	3228.31330333138	2016-11-26 00:09:54	-79.539875477484	44.4957739895581	Barrie
Barrie	44.0382005231555	-79.8531389302294	957	105	59.2805415741168	2016-11-26 00:09:55	-122.190563007061	48.3584340703419	Victoria
Vancouver	49.1871543158331	-123.287532083319	704	97	1690.25697930483	2016-11-26 00:09:56	-68.0057317462436	48.288722100003	Rimouski
Winnipeg	49.9232747685978	-97.0507828347169	519	703	1513.89038873604	2016-11-26 00:09:57	-79.9524814957457	45.1357344528828	Midland
Calgary	51.1791459397389	-114.285609328238	540	991	2075.71966559626	2016-11-26 00:09:58	-71.3499795567709	45.5242168745137	Montreal
Montreal	45.3103325237949	-75.9576233153553	861	678	4717.21898126416	2016-11-26 00:09:59	-80.9359004058346	43.4082755826584	Kitchener
Toronto	43.3777671203289	-79.1809931493224	518	173	1895.19397037802	2016-11-26 00:10:00	-65.7854414936533	45.1994899551254	Montreal
Toronto	43.8626004989736	-79.1024918037095	175	207	4263.91650669975	2016-11-26 00:10:01	-71.6420211247629	46.9199744103329	Quebec
Vancouver	49.4192653727364	-123.639022741652	88	558	1058.70427212212	2016-11-26 00:10:02	-114.105001374923	51.4858618664015	Calgary
Toronto	43.8768218507569	-79.2563727700757	740	634	1165.93170277774	2016-11-26 00:10:03	-113.937035694654	53.6623703039889	Edmonton
Chatham	42.358261938751	-289.087366138785	835	244	1529.90479677683	2016-11-26 00:10:04	-113.613161001001	53.4134647030131	Edmonton
Montreal	45.9372352104695	-70.2037582884442	702	427	1148.95694132429	2016-11-26 00:10:05	-78.0247722965145	44.5582859940377	Peterborough
Calgary	51.0454421765104	-114.605682254221	806	878	1817.17864951352	2016-11-26 00:10:06	-123.777774592886	49.4295582653202	Vancouver
Halifax	45.0610533133907	-63.7698455917804	707	635	816.858164605219	2016-11-26 00:10:07	-79.3374113817909	43.5984486106907	Toronto
Rouyn-noranda	48.3849041093856	-78.5265671747195	164	629	1558.16078287316	2016-11-26 00:10:08	-80.595313800034	45.7925896985958	Montreal
North cowichan	48.5314342346206	-121.769151557142	729	87	1820.93575001927	2016-11-26 00:10:09	-79.301060998617	43.6323396738677	Toronto
Quebec	46.3877790396892	-71.1689583620014	849	745	1341.17182150949	2016-11-26 00:10:10	-78.9488008888844	44.0369004179732	Lindsay
Saint john	45.6179073648609	-65.4675538989604	142	231	2850.45612924732	2016-11-26 00:10:11	-70.8259260929131	46.9935297540579	Quebec
Saint john's	47.4012607671857	-52.9451046021245	853	438	1748.0076699052	2016-11-26 00:10:12	-97.042153432932	49.9858479430148	Winnipeg
Vancouver	49.3693044087287	-123.319377354057	650	682	2171.3279309799	2016-11-26 00:10:13	-79.3467207882716	43.2496700280706	Toronto
Vancouver	48.8578620736584	-123.348388654845	718	267	1926.87678285874	2016-11-26 00:10:14	-79.4984035080877	43.3809405743583	Toronto
Vancouver	49.1515484554747	-122.913676239202	201	794	2026.61115648225	2016-11-26 00:10:15	-115.669086794182	49.6008851488023	Cranbrook
Winnipeg	49.8756277371649	-97.3598467784754	413	661	585.054711997509	2016-11-26 00:10:16	-113.57624689812	53.7421530278761	Edmonton
Toronto	43.2543203322195	-79.5514793768775	770	2	2048.03283932852	2016-11-26 00:10:17	-75.9497902330626	45.6570270316887	Montreal
Calgary	50.6183820938148	-113.890371144353	434	400	2389.75844704546	2016-11-26 00:10:18	-122.750113701416	53.655508877222	Prince george
Hamilton	43.5363451499277	-79.6490936593539	16	430	1254.7052200418	2016-11-26 00:10:19	-113.800005156518	53.2625893072628	Spruce grove
New glasgow	45.6035325350481	-56.4990472500043	170	591	1451.57342032762	2016-11-26 00:10:20	-72.4937305397206	45.8815888714904	Montreal
Montreal	45.3463865669615	-74.8113656651075	117	545	4188.09844360221	2016-11-26 00:10:21	-121.279359006585	49.0211342133798	Abbotsford
Regina	50.243860781594	-104.88120477275	807	334	2454.56082073506	2016-11-26 00:10:22	-79.1919322017493	42.5669856605543	Nanticoke
Montreal	45.0968690892218	-74.694065700156	318	660	2694.15525925579	2016-11-26 00:10:23	-79.6174937599824	43.0262349045183	Saint catharines-niagara
Vancouver	49.6137103276973	-123.367962049285	200	862	3470.55189985549	2016-11-26 00:10:24	-77.6291763337187	45.5445319497544	Montreal
Vancouver	49.2218553895233	-123.463490564322	1	662	2050.08000780363	2016-11-26 00:10:25	-111.572326348718	56.9418261090523	Wood buffalo
Edmonton	53.3669587367415	-113.139860164072	823	260	978.56920681661	2016-11-26 00:10:26	-79.2466247851357	43.9678233708129	Toronto
Peterborough	44.3818738618091	-78.4370670818863	666	836	4317.58582610637	2016-11-26 00:10:27	-84.5139583816205	45.4236405909488	Montreal
Hamilton	43.5363451499277	-79.6490936593539	503	430	4299.50876674848	2016-11-26 00:10:28	-79.3008601938184	43.3434663197694	Toronto
Toronto	43.6158507146214	-79.5422521219476	475	776	1447.1524846158	2016-11-26 00:10:29	-80.9593848445739	45.7034763780845	Montreal
Sherbrooke	45.3454223844143	-73.0523635536294	585	212	240.843174606562	2016-11-26 00:10:30	-63.643018043498	45.6341809436164	Montreal
Toronto	44.0223836597494	-79.217188523114	956	683	1061.36217613239	2016-11-26 00:10:31	-80.4592836645187	43.1633858131006	Kitchener
Bradford	44.2577671108616	-79.3399422535794	375	223	2383.44130921178	2016-11-26 00:10:32	-113.994270065276	51.2996252679067	Calgary
Montreal	45.4000620847824	-79.0940602160801	981	227	792.966765619349	2016-11-26 00:10:33	-76.4637422795196	45.4915870623689	Ottawa
Vancouver	49.4295582653202	-123.777774592886	142	806	1521.22863924596	2016-11-26 00:10:34	-70.8259260929131	46.9935297540579	Quebec
Vancouver	49.2568109516492	-123.063914705333	974	538	592.700128769502	2016-11-26 00:10:35	-124.127021667	49.1145422051692	Nanaimo
Toronto	43.2593044212904	-79.5901308217318	129	583	1653.58418653486	2016-11-26 00:10:36	-112.339122864957	49.5561939657186	Lethbridge
Vancouver	49.5454655398765	-122.658184491939	338	359	3358.31306717591	2016-11-26 00:10:37	-74.3112502190618	45.1699147741146	Sherbrooke
Vancouver	49.0822032326462	-123.559666829877	409	606	2120.76384224929	2016-11-26 00:10:38	-79.1352052266447	43.6775122531612	Toronto
Saint catharines-niagara	43.4362388841285	-79.2044330287008	832	355	1768.33606748842	2016-11-26 00:10:39	-113.991516817143	53.5919102826476	Edmonton
Montreal	45.4227725647087	-81.2244346840513	977	549	2997.11455170764	2016-11-26 00:10:40	-113.730010396911	51.0018170316038	Calgary
Calgary	51.1791459397389	-114.285609328238	840	991	307.726357434876	2016-11-26 00:10:41	-120.440626560826	49.0809838450336	Duncan
Vancouver	49.1871543158331	-123.287532083319	831	97	2860.61199422693	2016-11-26 00:10:42	-71.2189240405781	47.2181654996138	Quebec
Edmonton	53.2841481541425	-113.435090152281	834	360	309.108888555784	2016-11-26 00:10:43	-80.0083184159305	43.9784554940479	Georgetown
Toronto	43.6200790438972	-79.6994326354654	805	630	1839.18293162715	2016-11-26 00:10:44	-73.0219156722453	46.4436369033734	Trois-rivieres
Vancouver	49.6283426793024	-122.731400172025	918	879	866.943105822429	2016-11-26 00:10:45	-79.2804367311756	44.0825976728413	Toronto
New glasgow	45.6212226031881	-74.572628256655	796	349	2104.10672684666	2016-11-26 00:10:46	-79.2225433314029	44.5289685696657	Barrie
Victoria	48.5975718120484	-122.344618770994	237	951	1467.83594338922	2016-11-26 00:10:47	-97.1570892933725	49.671481963083	Winnipeg
Montreal	45.4489130172223	-67.9581005831245	927	565	2393.27629304025	2016-11-26 00:10:48	-113.628856704043	50.7880292220636	Calgary
Victoria	48.6202526710697	-123.906911647352	868	512	2111.17335109739	2016-11-26 00:10:49	-114.217061618002	51.1297292422747	Calgary
Toronto	43.563183109095	-79.7810456903729	739	74	1859.54872821458	2016-11-26 00:10:50	-70.0922039170667	45.7218851404427	Sherbrooke
Toronto	43.6981788630502	-78.9271755088728	660	421	4188.40632096399	2016-11-26 00:10:51	-74.694065700156	45.0968690892218	Montreal
Toronto	43.6524115833043	-79.4579422007365	117	194	2677.19094532076	2016-11-26 00:10:52	-121.279359006585	49.0211342133798	Abbotsford
Ottawa	45.7316474484471	-74.224337092117	928	366	2303.78336876165	2016-11-26 00:10:53	-79.5121321403628	43.2690693403997	Toronto
Vancouver	49.1515484554747	-122.913676239202	905	794	2601.17765942123	2016-11-26 00:10:54	-74.7204678987721	45.3039878606909	Ottawa
Oshawa	44.1356819314344	-78.5289230413737	356	114	4734.06725110253	2016-11-26 00:10:55	-72.4454906877781	46.3504542490487	Trois-rivieres
Toronto	43.3371021234545	-79.2724494355574	130	677	2118.77920905827	2016-11-26 00:10:56	-79.3942719830359	43.5335419212987	Toronto
Oshawa	43.7099105750401	-78.7546115092027	671	675	1216.36668484425	2016-11-26 00:10:57	-63.3206651677289	44.8840432420192	Halifax
Saint catharines-niagara	43.4362388841285	-79.2044330287008	150	355	4457.06774039427	2016-11-26 00:10:58	-96.8798505841646	49.5529092207368	Winnipeg
Cobourg	43.6161860931389	-78.2462824724895	477	259	2258.29408518039	2016-11-26 00:10:59	-85.2218816154327	45.7448380451668	Montreal
Toronto	43.8740139642667	-78.9857096701375	288	53	2494.4996449165	2016-11-26 00:11:00	-78.7119896885867	42.9664821887851	Saint catharines-niagara
Midland	44.772291371524	-79.3246697509199	848	855	1242.44848645758	2016-11-26 00:11:01	-62.6933772691019	45.2662953493358	Montreal
Winnipeg	49.7743476334687	-97.3113570725454	948	735	1993.67721880553	2016-11-26 00:11:02	-71.4975297598336	45.5843412636235	Montreal
Brandon	49.9944967870724	-100.278551290264	627	163	4055.56352861458	2016-11-26 00:11:03	-79.2883767293798	43.2551823718852	Hamilton
Granby	45.4772544465945	-74.0812721372358	91	124	3098.87971431017	2016-11-26 00:11:04	-79.2282373896828	43.8268586224804	Toronto
Toronto	43.4958207467849	-79.1968508749907	649	959	2862.25510939257	2016-11-26 00:11:05	-80.7773237710662	46.4852317429543	Sudbury
North battleford	52.7206971556318	-108.420877665621	865	414	2946.27024589572	2016-11-26 00:11:06	-79.1354176845161	44.0064953217781	Toronto
Nanaimo	49.3311837261322	-124.466216055674	826	958	4395.75128812576	2016-11-26 00:11:07	-122.350820891942	48.7257385364517	Victoria
Vancouver	49.1537363146562	-122.951321556798	660	920	4573.16635315074	2016-11-26 00:11:08	-74.694065700156	45.0968690892218	Montreal
Edmonton	53.402719166523	-113.175283314527	388	251	2784.8343381891	2016-11-26 00:11:09	-79.2634924192194	43.4154561604959	Toronto
Hamilton	43.3591776170292	-79.6305688305014	5	996	1108.22368622757	2016-11-26 00:11:10	-72.5949616228273	45.2463162886254	Saint-jean-sur-richelieu
Gatineau	45.333965021533	-77.8504552949939	509	335	236.020670400467	2016-11-26 00:11:11	-113.840779819273	50.7467105904269	Calgary
Edmonton	53.4991494857906	-113.692521462944	48	399	1304.39404760255	2016-11-26 00:11:12	-65.7612703813074	47.3551424599478	Bathurst
Guelph	43.7973501264997	-80.4462349521262	49	405	349.909322406165	2016-11-26 00:11:13	-82.1781353266232	43.1932242381332	Sarnia
Gatineau	45.3007725368247	-75.0721191876571	830	443	3429.24699896248	2016-11-26 00:11:14	-78.0290474275424	45.5416257202498	Montreal
Oshawa	43.7099105750401	-78.7546115092027	319	675	3812.5745063764	2016-11-26 00:11:15	-80.548361514059	42.9245199074815	London
Toronto	43.7399099557689	-78.9654514817746	652	476	4001.12971247872	2016-11-26 00:11:16	-113.521611196155	53.1833174836831	Edmonton
Toronto	43.3288087470099	-79.5805856016239	714	881	80.7001360692084	2016-11-26 00:11:17	-77.4666605609418	44.11712499429	Belleville
Toronto	43.7787715728354	-79.222294330713	162	466	2052.79177444754	2016-11-26 00:11:18	-71.0491571048897	45.7463794384365	Montreal
Halifax	44.9505818551055	-63.9939824345869	861	766	1624.65845976258	2016-11-26 00:11:19	-80.9359004058346	43.4082755826584	Kitchener
Montreal	45.8037761720705	-82.6475222274922	148	236	4984.78382155299	2016-11-26 00:11:20	-72.058632072751	48.1631913779563	Chicoutimi-jonquiere
Hamilton	43.5363451499277	-79.6490936593539	584	430	3820.30938456301	2016-11-26 00:11:21	-80.01998515512	43.2174902468071	Hamilton
Vancouver	49.4792797529598	-122.929774058464	414	361	3777.41629836382	2016-11-26 00:11:22	-108.420877665621	52.7206971556318	North battleford
Kitchener	43.6160533185505	-80.7401967089268	587	224	3702.66755865887	2016-11-26 00:11:23	-104.998607827776	50.6446890157685	Regina
Montreal	45.3709760246829	-75.8734181346196	443	792	140.536901634187	2016-11-26 00:11:24	-75.0721191876571	45.3007725368247	Gatineau
Winnipeg	50.1345779577789	-97.033912154565	610	694	2775.07828066591	2016-11-26 00:11:25	-122.541106220686	49.1774108086993	Vancouver
Halifax	44.9505818551055	-63.9939824345869	83	766	3063.1887093652	2016-11-26 00:11:26	-79.3516567802986	43.5533083332148	Toronto
Toronto	43.6203489095525	-79.7713615854559	202	95	3376.83391844621	2016-11-26 00:11:27	-82.5717595093909	42.5815786623792	Windsor
Toronto	43.7758967857857	-79.6227209894075	359	13	490.986989391968	2016-11-26 00:11:28	-122.658184491939	49.5454655398765	Vancouver
Montreal	45.6937522100996	-66.858664880295	500	460	1882.78453360545	2016-11-26 00:11:29	-81.7634477806012	45.3514183428726	Montreal
Calgary	51.4385339899748	-114.224322362963	340	285	2682.04446592135	2016-11-26 00:11:30	-66.2557737668541	50.2032158005746	Sept-iles
Regina	50.619579578595	-104.754231763808	122	754	4990.45349215157	2016-11-26 00:11:31	-63.1762003334956	44.8504790344398	Halifax
Sherbrooke	45.5911757612409	-69.2927647037338	973	109	3426.71792270849	2016-11-26 00:11:32	-113.25101714526	53.6218014742852	Edmonton
Red deer	51.9759274893313	-113.651186898133	97	382	3798.2153782621	2016-11-26 00:11:33	-123.287532083319	49.1871543158331	Vancouver
